35127
27076
34460
27227
27091
36549
1
27360
33811
26703
34683
155336
34319
2
22653
36610
34845
27322
5
33768
34377
26647
27116
4
35556
155243
83782
33885
34843
155212
33887
34633
35988
33745
26726
27004
35561
34291
180679
34869
34509
155284
34862
36150
54031
35821
36548
27208
34178
27185
35121
34488
34210
33549
36398
172597
34606
33493
27172
166804
34721
36504
143905
91081
36543
34122
33943
163601
38345
154994
167424
155250
34783
36550
88489
163268
35591
34433
34604
36545
145266
36541
27133
165627
188894
27203
166356
36713
34839
34233
88396
35589
155101
34735
27349
35841
155135
155242
26792
169858
155268
156115
34731
33558
37284
164662
171792
143888
182317
26999
162030
167460
26891
35134
35904
175004
33905
36058
60409
35018
35442
36567
34929
175969
27207
66545
26637
28238
155466
34494
165058
155292
36546
35553
163600
27155
34303
35418
35868
35645
191477
26786
162270
26706
3035
34187
187910
170029
165692
143940
155289
36568
231862
4717
27112
22655
35412
33891
35276
168116
36575
155339
26974
26660
155103
185463
183993
27146
33590
174251
174119
154657
155271
156100
35672
36168
164013
27164
35421
157320
86475
27050
37386
11076
26751
27176
16912
27147
34008
169809
148923
35876
163484
26699
36544
22764
27044
155307
155199
169045
37285
165161
35117
36542
29132
36247
89085
36081
35881
35894
26869
33804
165695
155254
164178
33609
188367
163270
155148
162662
145108
155267
33585
139882
33499
59742
35130
163264
27087
27011
27175
168962
27289
36227
155141
145132
26769
28218
143966
165895
34168
155097
102615
60015
27202
174131
171711
34240
155099
169766
185948
168315
35844
169898
27371
36338
167551
22647
35287
167787
35457
166836
191212
191307
27125
26983
187929
156288
149458
154147
36561
36395
174385
165708
154977
34821
151254
33556
33684
36831
35555
164023
26652
2556
35887
36547
171291
33672
192530
36351
84197
165934
167464
162733
36348
35691
23311
171830
26635
37357
145142
176407
36563
172327
37299
34139
155106
35624
170894
160564
149050
35575
26704
34849
36313
149749
36475
26634
35293
36144
155213
35035
34855
26924
36571
36798
91836
191157
155260
22945
33722
143953
36609
60243
171141
163253
29850
191558
92156
26911
188023
35820
163744
37116
198798
35885
170741
186197
35593
55828
191184
27440
144043
155241
36027
92185
162741
35863
40672
36695
187856
34017
36446
35400
36450
27430
155134
166740
156674
148599
23285
163259
150689
35584
92196
36619
35432
